"Next Generation Accountability, 2018-19"

"FallOfYear","RptngDistrictName","ReportingDistrictCode","SchoolName","SchoolCode","SchoolOrgType","SchoolLowGrade","SchoolHighGrade","SchoolTitleIType","Category","TotalPoints","TotalPossiblePoints","OutcomeRatePct","FinalCategory","AchievementGapFlag","Ind1ELA_All_Rate","Ind1ELA_All_Points","Ind1ELA_All_PossiblePoints","Ind1ELA_HN_Rate","Ind1ELA_NHN_Rate","Ind1ELA_HN_Points","Ind1ELA_HN_PossiblePoints","Ind1Math_All_Rate","Ind1Math_All_Points","Ind1Math_All_PossiblePoints","Ind1Math_NHN_Rate","Ind1Math_HN_Rate","Ind1Math_HN_Points","Ind1Math_HN_PossiblePoints","Ind1Sci_All_Rate","Ind1Sci_All_Points","Ind1Sci_All_PossiblePoints","Ind1Sci_HN_Rate","Ind1Sci_NHN_Rate","Ind1Sci_HN_Points","Ind1Sci_HN_PossiblePoints","Ind1ELAGap","Ind1MathGap","Ind1SciGap","Ind2ELA_All_Rate","Ind2ELA_All_Points","Ind2ELA_All_Possiblepoints","Ind2Math_All_Rate","Ind2Math_All_Points","Ind2Math_All_Possiblepoints","Ind2ELA_HN_Rate","Ind2ELA_NHN_Rate","Ind2ELA_HN_Points","Ind2ELA_HN_Possiblepoints","Ind2Math_HN_Rate","Ind2Math_NHN_Rate","Ind2Math_HN_Points","Ind2Math_HN_Possiblepoints","Ind2LEP_LTCY_Rate","Ind2LEP_LTCY_Points","Ind2LEP_LTCY_PossiblePoints","Ind2LEP_ORAL_Rate","Ind2LEP_ORAL_Points","Ind2LEP_ORAL_PossiblePoints","Ind3PartRateFlag","Ind3ELA_All_Rate","Ind3ELA_HN_Rate","Ind3ELA_NHN_Rate","Ind3Math_All_Rate","Ind3Math_HN_Rate","Ind3Math_NHN_Rate","Ind3Sci_All_Rate","Ind3Sci_HN_Rate","Ind3Sci_NHN_Rate","Ind4Rate","Ind4Points","Ind4PossiblePoints","Ind4HNRate","Ind4HNPoints","Ind4HNPossiblePoints","Ind5Rate","Ind5Points","Ind5PossiblePoints","Ind6Rate","Ind6Points","Ind6PossiblePoints","Ind7Rate","Ind7points","Ind7PointsPossible","Ind8Rate","Ind8Points","Ind8PointsPossible","GradGapFlag","Ind9Rate","Ind9Points","Ind9PointsPossible","Ind10Rate","Ind10Points","Ind10PossiblePoints","Ind11FitnessRate","Ind11ParticipationRate","Ind11Points","Ind11PossiblePoints","Ind12Rate","Ind12Points","Ind12PossiblePoints","Grad6YrRateHN","Grad6YrRateNHN","Grad6YrHNNHNDiff","Hurdle_Mean_ELA","Hurdle_Mean_Math","Hurdle_Mean_Sci","Hurdle_Means_Grad","CategoryDropFlag","Support","SupportCategory","Distinction","DistinctionCategory","Perform","ELA_ALL_YN","Math_ALL_YN","ELA_HN_YN","Math_HN_YN","Improve","SupportType","schoolyear"
2018.000000,"North Haven School District","=""1010011""","District","=""0000000""","District","District","District",,"DistrictTot",1119.748939,1450.000000,77.224065,".",0.000000,74.503327,49.668885,50.000000,63.625811,75.000000,42.417207,50.000000,70.507507,47.005004,50.000000,74.714355,60.476471,40.317647,50.000000,64.506701,43.004467,50.000000,58.462694,67.179304,38.975129,50.000000,11.370000,14.230000,8.710000,0.646320,64.632013,100.000000,0.690688,69.068836,100.000000,0.549273,0.683037,54.927305,100.000000,0.610787,0.720895,61.078696,100.000000,0.732785,36.639266,50.000000,0.505503,25.275136,50.000000,0.000000,0.984394,0.962376,0.993971,0.982593,0.960396,0.992248,0.987603,0.969298,0.995984,0.072727,45.454545,50.000000,0.143312,31.337580,50.000000,0.564728,37.648530,50.000000,0.476548,31.769856,50.000000,0.958633,50.000000,50.000000,0.913043,97.132285,100.000000,0.000000,0.867647,92.302879,100.000000,0.840000,100.000000,100.000000,0.455446,0.931352,30.363036,50.000000,0.368768,30.730637,50.000000,0.867647,0.940000,0.072353,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Enfield School District","=""0490011""","District","=""0000000""","District","District","District",,"DistrictTot",1050.325287,1450.000000,72.436227,".",0.000000,64.642788,43.095192,50.000000,58.716777,71.534444,39.144518,50.000000,59.314018,39.542678,50.000000,66.108339,53.469494,35.646329,50.000000,66.352093,44.234728,50.000000,59.720173,73.396092,39.813449,50.000000,12.810000,12.630000,13.670000,0.552888,55.288820,100.000000,0.555948,55.594762,100.000000,0.532416,0.575830,53.241594,100.000000,0.533772,0.580670,53.377216,100.000000,0.657534,32.876700,50.000000,0.596467,29.823348,50.000000,0.000000,0.995422,0.995828,0.994928,0.995785,0.996503,0.994915,0.997253,0.998246,0.996169,0.099669,40.066170,50.000000,0.150899,29.820172,50.000000,0.883621,50.000000,50.000000,0.356322,23.754789,50.000000,0.882432,46.937895,50.000000,0.896040,95.323362,100.000000,1.000000,0.811927,86.375171,100.000000,0.642000,85.639687,100.000000,0.621861,0.861323,20.728705,50.000000,0.702071,50.000000,50.000000,0.811927,0.940000,0.128073,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Franklin School District","=""0530011""","District","=""0000000""","District","District","District",,"DistrictTot",635.333543,800.000000,79.416693,".",1.000000,74.311768,49.541178,50.000000,59.249629,75.000000,39.499752,50.000000,68.791984,45.861322,50.000000,72.529134,57.418047,38.278698,50.000000,68.217343,45.478229,50.000000,".",".",".",".",15.750000,15.110000,".",0.662169,66.216926,100.000000,0.869873,86.987274,100.000000,0.565512,0.694934,56.551223,100.000000,0.732470,0.916450,73.246993,100.000000,".",".",".",".",".",".",0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,".",".",0.014286,50.000000,50.000000,0.054054,49.189189,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.517241,1.000000,34.482759,50.000000,".",".",".",".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Glastonbury School District","=""0540011""","District","=""0000000""","District","District","District",,"DistrictTot",1210.697019,1450.000000,83.496346,".",0.000000,79.014217,50.000000,50.000000,63.313648,75.000000,42.209099,50.000000,77.620959,50.000000,50.000000,75.000000,60.231495,40.154330,50.000000,76.236584,50.000000,50.000000,61.522201,75.000000,41.014801,50.000000,11.680000,14.760000,13.470000,0.660049,66.004858,100.000000,0.742745,74.274472,100.000000,0.551303,0.688041,55.130320,100.000000,0.614884,0.775657,61.488450,100.000000,0.722884,36.144210,50.000000,0.674882,33.744082,50.000000,0.000000,0.996242,0.987838,0.998777,0.995617,0.987854,0.997962,0.995839,0.990654,0.997324,0.036987,50.000000,50.000000,0.097761,40.447761,50.000000,0.729126,48.608414,50.000000,0.728155,48.543689,50.000000,0.960784,50.000000,50.000000,0.965726,100.000000,100.000000,0.000000,0.972973,100.000000,100.000000,0.849000,100.000000,100.000000,0.512976,0.954162,34.198417,50.000000,0.464809,38.734115,50.000000,0.972973,0.940000,-0.032973,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Orange School District","=""1070011""","District","=""0000000""","District","District","District",,"DistrictTot",731.766503,950.000000,77.028053,".",1.000000,79.803418,50.000000,50.000000,67.152397,75.000000,44.768265,50.000000,74.756490,49.837660,50.000000,75.000000,63.527997,42.351998,50.000000,74.141455,49.427636,50.000000,58.678206,75.000000,39.118804,50.000000,7.840000,11.470000,16.320000,0.729304,72.930419,100.000000,0.768644,76.864391,100.000000,0.564226,0.776469,56.422597,100.000000,0.624666,0.809619,62.466605,100.000000,0.547105,27.355240,50.000000,0.558157,27.907826,50.000000,0.000000,0.998514,0.994220,1.000000,0.995542,0.994220,0.996000,1.000000,1.000000,1.000000,0.035714,50.000000,50.000000,0.078358,44.328358,50.000000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.569801,0.983193,37.986705,50.000000,".",".",".",".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Oxford School District","=""1080011""","District","=""0000000""","District","District","District",,"DistrictTot",1154.718926,1450.000000,79.635788,".",0.000000,71.946529,47.964352,50.000000,62.676606,75.000000,41.784404,50.000000,67.016944,44.677962,50.000000,70.337155,57.150404,38.100269,50.000000,67.763636,45.175757,50.000000,55.699385,70.921631,37.132924,50.000000,12.320000,13.180000,15.220000,0.629474,62.947420,100.000000,0.618464,61.846363,100.000000,0.617028,0.633075,61.702812,100.000000,0.548313,0.638797,54.831283,100.000000,0.676095,33.804727,50.000000,0.495361,24.768054,50.000000,0.000000,0.988036,0.972656,0.993307,0.987052,0.972656,0.991979,0.984091,0.957447,0.991329,0.044759,50.000000,50.000000,0.085919,42.816229,50.000000,0.859060,50.000000,50.000000,0.479866,31.991051,50.000000,0.939623,49.979928,50.000000,0.949640,100.000000,100.000000,0.000000,0.878788,93.488072,100.000000,0.872000,100.000000,100.000000,0.475610,0.981197,31.707317,50.000000,0.616637,50.000000,50.000000,0.878788,0.940000,0.061212,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Regional School District 09","=""2090012""","District","=""0000000""","District","District","District",,"DistrictTot",1278.004530,1450.000000,88.138243,".",1.000000,70.760234,141.520468,150.000000,56.237127,74.304563,112.474255,150.000000,70.508772,141.017544,150.000000,74.544643,53.971545,107.943089,150.000000,74.508613,99.344817,100.000000,58.870715,75.000000,78.494286,100.000000,18.060000,20.570000,16.120000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.000000,0.981308,0.933333,0.994083,0.981308,0.933333,0.994083,0.962791,0.888889,0.982353,0.091928,41.614350,50.000000,0.181818,23.636364,50.000000,0.592998,39.533187,50.000000,0.735230,49.015317,50.000000,0.995413,50.000000,50.000000,0.965957,100.000000,100.000000,0.000000,0.952381,100.000000,100.000000,0.813000,100.000000,100.000000,0.651163,0.990783,43.410853,50.000000,0.723094,50.000000,50.000000,0.952381,0.940000,-0.012381,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Regional School District 10","=""2100012""","District","=""0000000""","District","District","District",,"DistrictTot",1177.852679,1450.000000,81.231219,".",0.000000,74.979200,49.986133,50.000000,63.554262,75.000000,42.369508,50.000000,72.601058,48.400705,50.000000,75.000000,60.752384,40.501590,50.000000,71.390981,47.593987,50.000000,63.326307,73.816446,42.217538,50.000000,11.440000,14.240000,10.490000,0.566243,56.624272,100.000000,0.670944,67.094402,100.000000,0.521702,0.578031,52.170210,100.000000,0.608002,0.687508,60.800195,100.000000,0.910167,45.508326,50.000000,0.490506,24.525305,50.000000,0.000000,0.984140,0.959184,0.992257,0.984127,0.959044,0.992257,0.985019,0.961538,0.992574,0.040825,50.000000,50.000000,0.118236,36.352705,50.000000,0.663957,44.263776,50.000000,0.598916,39.927733,50.000000,0.969620,50.000000,50.000000,0.955446,100.000000,100.000000,0.000000,0.878049,93.409445,100.000000,0.829000,100.000000,100.000000,0.571014,0.958333,38.067633,50.000000,0.576471,48.039216,50.000000,0.878049,0.940000,0.061951,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Bozrah School District","=""0130011""","District","=""0000000""","District","District","District",,"DistrictTot",657.898860,900.000000,73.099873,".",1.000000,67.898085,45.265390,50.000000,61.492563,72.656473,40.995042,50.000000,63.894525,42.596350,50.000000,69.122972,56.856232,37.904154,50.000000,68.124027,45.416018,50.000000,56.944271,75.000000,37.962848,50.000000,11.160000,12.260000,18.050000,0.542095,54.209539,100.000000,0.659863,65.986331,100.000000,0.485434,0.580451,48.543420,100.000000,0.686594,0.641769,68.659408,100.000000,".",".",".",".",".",".",1.000000,0.976563,0.947368,1.000000,0.976563,0.947368,1.000000,0.979167,0.958333,1.000000,0.045198,50.000000,50.000000,0.083333,43.333333,50.000000,".",".",".",".",".",".",1.000000,50.000000,50.000000,".",".",".",".",".",".",".",".",".",".",0.405405,0.973684,27.027027,50.000000,".",".",".",".",".",".",15.389535,17.608319,16.064023,".",".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Branford School District","=""0140011""","District","=""0000000""","District","District","District",,"DistrictTot",1129.951726,1450.000000,77.927705,".",0.000000,69.302469,46.201646,50.000000,61.194367,75.000000,40.796244,50.000000,66.252750,44.168500,50.000000,72.994534,57.058410,38.038940,50.000000,66.627669,44.418446,50.000000,57.349881,72.837023,38.233254,50.000000,13.800000,15.930000,15.480000,0.634891,63.489134,100.000000,0.605363,60.536290,100.000000,0.611092,0.652042,61.109156,100.000000,0.540008,0.652316,54.000816,100.000000,0.616729,30.836434,50.000000,0.581243,29.062151,50.000000,0.000000,0.987367,0.975684,0.996454,0.985372,0.971125,0.996454,0.992447,0.985294,0.997436,0.069837,46.032689,50.000000,0.109862,38.027682,50.000000,0.922246,50.000000,50.000000,0.431965,28.797696,50.000000,0.942708,50.000000,50.000000,0.933921,99.353266,100.000000,0.000000,0.939394,99.935525,100.000000,0.687000,91.588785,100.000000,0.434783,0.932062,28.985507,50.000000,0.556075,46.339564,50.000000,0.939394,0.940000,0.000606,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Norwalk School District","=""1030011""","District","=""0000000""","District","District","District",,"DistrictTot",1096.750826,1450.000000,75.637988,".",1.000000,65.026583,43.351055,50.000000,59.304245,75.000000,39.536164,50.000000,60.696257,40.464171,50.000000,72.592750,54.856275,36.570850,50.000000,57.544359,38.362906,50.000000,52.813528,66.466846,35.209019,50.000000,15.690000,17.730000,13.650000,0.603701,60.370134,100.000000,0.609040,60.904019,100.000000,0.572598,0.667225,57.259773,100.000000,0.569966,0.688843,56.996622,100.000000,0.683636,34.181797,50.000000,0.601255,30.062742,50.000000,0.000000,0.987898,0.987639,0.988458,0.987570,0.987403,0.987933,0.984006,0.980228,0.991587,0.102772,39.445524,50.000000,0.125450,34.909916,50.000000,0.876155,50.000000,50.000000,0.369686,24.645718,50.000000,0.916889,48.770673,50.000000,0.916013,97.448238,100.000000,0.000000,0.904555,96.229289,100.000000,0.660000,88.044339,100.000000,0.509818,1.143610,33.987879,50.000000,0.648507,50.000000,50.000000,0.904555,0.940000,0.035445,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Middletown School District","=""0830011""","District","=""0000000""","District","District","District",,"DistrictTot",1059.952115,1450.000000,73.100146,".",1.000000,65.178828,43.452552,50.000000,57.144821,74.372702,38.096547,50.000000,59.431786,39.621191,50.000000,68.186916,51.742370,34.494913,50.000000,57.587056,38.391371,50.000000,50.836593,65.145778,33.891062,50.000000,17.220000,16.440000,14.300000,0.619335,61.933545,100.000000,0.548213,54.821279,100.000000,0.575294,0.668066,57.529412,100.000000,0.521476,0.577659,52.147631,100.000000,0.744224,37.211189,50.000000,0.627304,31.365184,50.000000,0.000000,0.994856,0.994505,0.995279,0.994423,0.993711,0.995279,0.989109,0.985481,0.993464,0.106430,38.713969,50.000000,0.149833,30.033389,50.000000,0.786350,50.000000,50.000000,0.330861,22.057369,50.000000,0.905830,48.182425,50.000000,0.902736,96.035698,100.000000,0.000000,0.911458,96.963652,100.000000,0.675000,90.054645,100.000000,0.516023,0.905506,34.401534,50.000000,0.366643,30.553559,50.000000,0.911458,0.940000,0.028542,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"East Hampton School District","=""0420011""","District","=""0000000""","District","District","District",,"DistrictTot",1084.883297,1350.000000,80.361726,".",0.000000,71.742102,47.828068,50.000000,62.124141,75.000000,41.416094,50.000000,66.622278,44.414852,50.000000,70.451278,56.736495,37.824330,50.000000,66.656280,44.437520,50.000000,61.419191,68.743660,40.946127,50.000000,12.870000,13.710000,7.320000,0.571833,57.183347,100.000000,0.659462,65.946157,100.000000,0.545606,0.581830,54.560610,100.000000,0.606313,0.679759,60.631266,100.000000,".",".",".",".",".",".",0.000000,0.980296,0.965517,0.986207,0.980276,0.965398,0.986207,0.985112,0.974359,0.989510,0.067478,46.504425,50.000000,0.142285,31.543086,50.000000,0.830040,50.000000,50.000000,0.509881,33.992095,50.000000,0.985455,50.000000,50.000000,0.946903,100.000000,100.000000,0.000000,0.937500,99.734043,100.000000,0.781000,100.000000,100.000000,0.418819,0.971326,27.921279,50.000000,0.684932,50.000000,50.000000,0.937500,0.940000,0.002500,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"Norwich Free Academy District","=""9010022""","District","=""0000000""","District","District","District",,"DistrictTot",1071.205047,1550.000000,69.110003,".",0.000000,55.127907,110.255814,150.000000,47.666667,62.148727,95.333333,150.000000,51.123435,102.246869,150.000000,58.800347,42.964945,85.929889,150.000000,58.087436,77.449915,100.000000,50.746173,64.814795,67.661564,100.000000,14.480000,15.830000,14.060000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.464068,23.203375,50.000000,0.563091,28.154570,50.000000,1.000000,0.946254,0.914557,0.979866,0.946254,0.914557,0.979866,0.936066,0.894569,0.979798,0.182393,23.521445,50.000000,0.233528,13.294412,50.000000,0.725352,48.356808,50.000000,0.347711,23.180751,50.000000,0.850775,45.254000,50.000000,0.861436,91.642099,100.000000,1.000000,0.798834,84.982321,100.000000,0.665000,88.631985,100.000000,0.306306,0.984043,20.420420,50.000000,0.500226,41.685478,50.000000,0.798834,0.940000,0.141166,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"The Gilbert School District","=""9020022""","District","=""0000000""","District","District","District",,"DistrictTot",989.689117,1350.000000,73.310305,".",0.000000,60.898515,40.599010,50.000000,56.211250,66.541435,37.474166,50.000000,55.745665,37.163777,50.000000,61.166775,51.168827,34.112551,50.000000,59.031928,39.354619,50.000000,56.743778,61.821591,37.829186,50.000000,10.330000,9.990000,5.070000,0.668097,66.809664,100.000000,0.667085,66.708525,100.000000,0.618519,0.731268,61.851932,100.000000,0.676974,0.654804,67.697386,100.000000,".",".",".",".",".",".",1.000000,0.975510,0.969466,0.982456,0.967347,0.954198,0.982456,0.960227,0.948454,0.974684,0.138132,32.373541,50.000000,0.213439,17.312253,50.000000,0.790476,50.000000,50.000000,0.333333,22.222222,50.000000,0.872340,46.401086,50.000000,0.869565,92.506938,100.000000,0.000000,0.862069,91.709464,100.000000,0.641000,85.470085,100.000000,0.221557,0.970930,14.770459,50.000000,0.567867,47.322253,50.000000,0.862069,0.940000,0.077931,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"The Woodstock Academy District","=""9030022""","District","=""0000000""","District","District","District",,"DistrictTot",1135.428509,1450.000000,78.305414,".",1.000000,59.094891,118.189781,150.000000,48.724359,60.182124,97.448718,150.000000,60.123074,120.246148,150.000000,61.926747,42.918803,85.837607,150.000000,61.717053,82.289404,100.000000,50.016061,62.924298,66.688081,100.000000,11.450000,19.000000,12.900000,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.000000,0.985816,0.928571,0.992126,0.985816,0.928571,0.992126,0.982394,0.928571,0.988281,0.103321,39.335793,50.000000,0.192308,21.538462,50.000000,0.692177,46.145125,50.000000,0.561224,37.414966,50.000000,0.974359,50.000000,50.000000,0.988142,100.000000,100.000000,0.000000,0.942857,100.000000,100.000000,0.743000,99.092088,100.000000,0.916279,0.820611,25.000000,50.000000,0.554428,46.202337,50.000000,0.942857,0.940000,-0.002857,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
2018.000000,"New Britain School District","=""0890011""","District","=""0000000""","District","District","District",,"DistrictTot",805.339088,1450.000000,55.540627,".",0.000000,50.623097,33.748732,50.000000,49.111076,63.767442,32.740717,50.000000,42.790897,28.527265,50.000000,55.722511,41.296378,27.530919,50.000000,47.734367,31.822912,50.000000,46.350095,58.941653,30.900063,50.000000,14.650000,14.420000,12.590000,0.488191,48.819058,100.000000,0.442480,44.247995,100.000000,0.482986,0.537327,48.298625,100.000000,0.436465,0.498712,43.646475,100.000000,0.507574,25.378684,50.000000,0.469949,23.497460,50.000000,0.000000,0.981706,0.981289,0.985375,0.974991,0.974023,0.983516,0.968601,0.965407,0.995516,0.241618,11.676325,50.000000,0.260560,7.887981,50.000000,0.673328,44.888503,50.000000,0.112945,7.529684,50.000000,0.638908,33.984486,50.000000,0.732057,77.878449,100.000000,1.000000,0.772887,82.222056,100.000000,0.476000,63.467690,100.000000,0.396082,0.804937,13.202726,50.000000,0.521307,43.442284,50.000000,0.772887,0.940000,0.167113,15.389535,17.608319,16.064023,11.115401,".",,,,,".",".",".",".",".",".",,"2018-19"
